ID,airline,connection,wait
27783,Sunclass Airlines,True,463
27784,Sunclass Airlines,True,636
27785,Sunclass Airlines,True,126
27786,Sunclass Airlines,True,469
27787,Sunclass Airlines,True,534
27788,Sunclass Airlines,True,336
27789,Sunclass Airlines,True,253
27790,Sunclass Airlines,True,568
27791,Sunclass Airlines,True,467
27792,Sunclass Airlines,True,667
27793,Sunclass Airlines,True,369
27794,Sunclass Airlines,True,95
27795,Sunclass Airlines,True,234
27796,Sunclass Airlines,True,325
27797,Sunclass Airlines,True,329
27798,Sunclass Airlines,True,700
27799,Sunclass Airlines,True,61
27800,Sunclass Airlines,True,126
27801,Sunclass Airlines,True,350
27802,Sunclass Airlines,True,200
27803,Sunclass Airlines,True,293
27804,Sunclass Airlines,True,307
27805,Sunclass Airlines,True,388
27806,Sunclass Airlines,True,504
27807,Sunclass Airlines,True,147
27808,Sunclass Airlines,True,210
27809,Sunclass Airlines,True,189
27810,Sunclass Airlines,True,305
27811,Sunclass Airlines,True,255
27812,Sunclass Airlines,True,506
27813,Sunclass Airlines,True,584
27814,Sunclass Airlines,True,241
27815,Sunclass Airlines,True,424
27816,Sunclass Airlines,True,600
27817,Sunclass Airlines,True,426
27818,Sunclass Airlines,True,704
27819,Sunclass Airlines,True,388
27820,Sunclass Airlines,True,491
27821,Sunclass Airlines,True,118
27822,Sunclass Airlines,True,123
27823,Sunclass Airlines,True,527
27824,Sunclass Airlines,True,196
27825,Sunclass Airlines,True,114
27826,Sunclass Airlines,True,557
27827,Sunclass Airlines,True,45
27828,Sunclass Airlines,True,90
27829,Sunclass Airlines,True,647
27830,Sunclass Airlines,True,48
27831,Sunclass Airlines,True,525
27832,Sunclass Airlines,True,577
27833,Sunclass Airlines,True,301
27834,Sunclass Airlines,True,429
27835,Sunclass Airlines,True,217
27836,Sunclass Airlines,True,485
27837,Sunclass Airlines,True,251
27838,Sunclass Airlines,True,335
27839,Sunclass Airlines,True,258
27840,Sunclass Airlines,True,409
27841,Sunclass Airlines,True,384
27842,Sunclass Airlines,True,383
27843,Sunclass Airlines,True,417
27844,Sunclass Airlines,True,110
27845,Sunclass Airlines,True,400
27846,Sunclass Airlines,True,428
27847,Sunclass Airlines,True,714
27848,Sunclass Airlines,True,543
27849,Sunclass Airlines,True,675
27850,Sunclass Airlines,True,148
27851,Sunclass Airlines,True,297
27852,Sunclass Airlines,True,239
27853,Sunclass Airlines,True,144
27854,Sunclass Airlines,True,245
27855,Sunclass Airlines,True,262
27856,Sunclass Airlines,True,411
27857,Sunclass Airlines,True,257
27858,Sunclass Airlines,True,136
27859,Sunclass Airlines,True,411
27860,Sunclass Airlines,True,94
27861,Sunclass Airlines,True,614
27862,Sunclass Airlines,True,55
27863,Sunclass Airlines,True,504
27864,Sunclass Airlines,True,645
27865,Sunclass Airlines,True,530
27866,Sunclass Airlines,True,510
27867,Sunclass Airlines,True,355
27868,Sunclass Airlines,True,602
27869,Sunclass Airlines,True,90
27870,Sunclass Airlines,True,375
27871,Sunclass Airlines,True,319
27872,Sunclass Airlines,True,260
27873,Sunclass Airlines,True,686
27874,Sunclass Airlines,True,249
27875,Sunclass Airlines,True,656
27876,Sunclass Airlines,True,637
27877,Sunclass Airlines,True,664
27878,Sunclass Airlines,True,380
27879,Sunclass Airlines,True,345
27880,Sunclass Airlines,True,137
27881,Sunclass Airlines,True,547
27882,Sunclass Airlines,True,176
27883,Sunclass Airlines,True,88
27884,Sunclass Airlines,True,136
27885,Sunclass Airlines,True,619
27886,Sunclass Airlines,True,440
27887,Sunwing,True,181
27888,Sunwing,True,97
27889,Sunwing,True,143
27890,Sunwing,True,380
27891,Sunwing,True,447
27892,Sunwing,True,198
27893,Sunwing,True,221
27894,Sunwing,True,552
27895,Sunwing,True,30
27896,Sunwing,True,334
27897,Sunwing,True,284
27898,Sunwing,True,355
27899,Sunwing,True,348
27900,Sunwing,True,607
27901,Sunwing,True,356
27902,Sunwing,True,569
27903,Sunwing,True,243
27904,Sunwing,True,207
27905,Sunwing,True,684
27906,Sunwing,True,693
27907,Sunwing,True,137
27908,Sunwing,True,108
27909,Sunwing,True,465
27910,Sunwing,True,57
27911,Sunwing,True,626
27912,Sunwing,True,710
27913,Sunwing,True,100
27914,Sunwing,True,337
27915,Sunwing,True,315
27916,Sunwing,True,635
27917,Sunwing,True,364
27918,Sunwing,True,141
27919,Sunwing,True,61
27920,Sunwing,True,500
27921,Sunwing,True,367
27922,Sunwing,True,717
27923,Sunwing,True,534
27924,Sunwing,True,378
27925,Sunwing,True,431
27926,Sunwing,True,376
27927,Sunwing,True,89
27928,Sunwing,True,194
27929,Sunwing,True,709
27930,Sunwing,True,601
27931,Sunwing,True,145
27932,Sunwing,True,185
27933,Sunwing,True,92
27934,Sunwing,True,426
27935,Sunwing,True,284
27936,Sunwing,True,374
27937,Sunwing,True,197
27938,Sunwing,True,577
27939,Sunwing,True,597
27940,Sunwing,True,698
27941,Sunwing,True,54
27942,Sunwing,True,38
27943,Sunwing,True,166
27944,Sunwing,True,469
27945,Sunwing,True,363
27946,Sunwing,True,82
27947,Sunwing,True,439
27948,Sunwing,True,564
27949,Sunwing,True,409
27950,Sunwing,True,163
27951,Sunwing,True,465
27952,Sunwing,True,575
27953,Sunwing,True,655
27954,Sunwing,True,460
27955,Sunwing,True,527
27956,Sunwing,True,657
27957,Sunwing,True,659
27958,Sunwing,True,490
27959,Sunwing,True,457
27960,Sunwing,True,262
27961,Sunwing,True,376
27962,Sunwing,True,363
27963,Sunwing,True,193
27964,Sunwing,True,557
27965,Sunwing,True,716
27966,Sunwing,True,536
27967,Sunwing,True,342
27968,Sunwing,True,499
27969,Sunwing,True,482
27970,Sunwing,True,56
27971,Sunwing,True,310
27972,Sunwing,True,598
27973,Sunwing,True,63
27974,Sunwing,True,581
27975,Sunwing,True,577
27976,Sunwing,True,77
27977,Sunwing,True,485
27978,Sunwing,True,309
27979,Sunwing,True,108
27980,Sunwing,True,532
27981,Sunwing,True,440
27982,Sunwing,True,530
27983,Sunwing,True,451
27984,Sunwing,True,239
27985,Sunwing,True,117
27986,Sunwing,True,324
27987,Sunwing,True,553
27988,Sunwing,True,325
27989,Sunwing,True,44
27990,Sunwing,True,368
27991,Sunwing,True,87
27992,Sunwing,True,33
27993,Sunwing,True,238
27994,Sunwing,True,520
27995,Sunwing,True,226
27996,Sunwing,True,209
27997,Sunwing,True,40
27998,Sunwing,True,607
27999,Sunwing,True,365
28000,Sunwing,True,112
28001,Sunwing,True,488
28002,Sunwing,True,473
28003,Sunwing,True,455
28004,Sunwing,True,40
28005,Sunwing,True,640
28006,Sunwing,True,369
28007,Sunwing,True,307
28008,Sunwing,True,53
28009,Sunwing,True,591
28010,Sunwing,True,597
28011,Sunwing,True,363
28012,Sunwing,True,709
28013,Sunwing,True,593
28014,Sunwing,True,598
28015,Sunwing,True,160
28016,Sunwing,True,253
28017,Sunwing,True,567
28018,Sunwing,True,674
28019,Sunwing,True,616
28020,Sunwing,True,253
28021,Sunwing,True,131
28022,Sunwing,True,71
28023,Sunwing,True,182
28024,Sunwing,True,392
28025,Sunwing,True,215
28026,Sunwing,True,338
28027,Sunwing,True,116
28028,Sunwing,True,223
28029,Sunwing,True,479
28030,Sunwing,True,654
28031,Sunwing,True,314
28032,Sunwing,True,594
28033,Sunwing,True,433
28034,Sunwing,True,661
28035,Sunwing,True,435
28036,Sunwing,True,30
28037,Sunwing,True,49
28038,Sunwing,True,526
28039,Sunwing,True,638
28040,Sunwing,True,671
28041,Sunwing,True,187
28042,Sunwing,True,613
28043,Sunwing,True,308
28044,Sunwing,True,104
28045,Sunwing,True,87
28046,Sunwing,True,206
28047,Sunwing,True,228
28048,Sunwing,True,149
28049,Sunwing,True,236
28050,Sunwing,True,45
28051,Sunwing,True,707
28052,Sunwing,True,190
28053,Sunwing,True,101
28054,Sunwing,True,217
28055,Sunwing,True,664
28056,Sunwing,True,648
28057,Sunwing,True,493
28058,Sunwing,True,473
28059,Sunwing,True,565
28060,Sunwing,True,535
28061,Sunwing,True,210
28062,Sunwing,True,715
28063,Sunwing,True,62
28064,Sunwing,True,114
28065,Sunwing,True,662
28066,Sunwing,True,133
28067,Sunwing,True,150
28068,Sunwing,True,705
28069,Sunwing,True,323
28070,Swoop,True,525
28071,Swoop,True,107
28072,Swoop,True,593
28073,Swoop,True,635
28074,Swoop,True,416
28075,Swoop,True,229
28076,Swoop,True,560
28077,Swoop,True,698
28078,Swoop,True,506
28079,Swoop,True,393
28080,Swoop,True,134
28081,Swoop,True,529
28082,Swoop,True,401
28083,Swoop,True,462
28084,Swoop,True,554
28085,Swoop,True,538
28086,Swoop,True,416
28087,Swoop,True,89
28088,Swoop,True,341
28089,Swoop,True,311
28090,Swoop,True,205
28091,Swoop,True,169
28092,Swoop,True,54
28093,Swoop,True,602
28094,Swoop,True,205
28095,Swoop,True,31
28096,Swoop,True,587
28097,Swoop,True,73
28098,Swoop,True,39
28099,Swoop,True,202
28100,Swoop,True,354
28101,Swoop,True,217
28102,Swoop,True,503
28103,Swoop,True,551
28104,Swoop,True,219
28105,Swoop,True,78
28106,Swoop,True,422
28107,Swoop,True,691
28108,Swoop,True,410
28109,Swoop,True,442
28110,Swoop,True,51
28111,Swoop,True,610
28112,Swoop,True,75
28113,Swoop,True,401
28114,Swoop,True,136
28115,Swoop,True,701
28116,Swoop,True,135
28117,Swoop,True,186
28118,Swoop,True,76
28119,Swoop,True,131
28120,Swoop,True,645
28121,Swoop,True,101
28122,Swoop,True,243
28123,Swoop,True,484
28124,Swoop,True,348
28125,Swoop,True,632
28126,Swoop,True,248
28127,Swoop,True,467
28128,Swoop,True,333
28129,Swoop,True,62
28130,Swoop,True,117
28131,Swoop,True,149
28132,Swoop,True,573
28133,Swoop,True,443
28134,Swoop,True,109
28135,Swoop,True,109
28136,Swoop,True,208
28137,Swoop,True,341
28138,Swoop,True,542
28139,Swoop,True,691
28140,Swoop,True,345
28141,Swoop,True,208
28142,Swoop,True,355
28143,Swoop,True,657
28144,Swoop,True,277
28145,Swoop,True,666
28146,Swoop,True,345
28147,Swoop,True,717
28148,Swoop,True,422
28149,Swoop,True,322
28150,Swoop,True,57
28151,Swoop,True,225
28152,Swoop,True,70
28153,Swoop,True,417
28154,Swoop,True,192
28155,Swoop,True,189
28156,Swoop,True,148
28157,Swoop,True,500
28158,Swoop,True,320
28159,Swoop,True,172
28160,Swoop,True,281
28161,Swoop,True,695
28162,Swoop,True,285
28163,Swoop,True,351
28164,Swoop,True,488
28165,Swoop,True,208
28166,Swoop,True,78
28167,Swoop,True,640
28168,Swoop,True,416
28169,Swoop,True,342
28170,Swoop,True,552
28171,Swoop,True,155
28172,Swoop,True,252
28173,Swoop,True,312
28174,Swoop,True,195
28175,Swoop,True,366
28176,Swoop,True,418
28177,Swoop,True,44
28178,Swoop,True,601
28179,Swoop,True,129
28180,Swoop,True,635
28181,Swoop,True,483
28182,Swoop,True,691
28183,Swoop,True,211
28184,Swoop,True,126
28185,Swoop,True,181
28186,Swoop,True,291
28187,Swoop,True,610
28188,Swoop,True,460
28189,Swoop,True,296
28190,Swoop,True,349
28191,Swoop,True,126
28192,Swoop,True,264
28193,Swoop,True,380
28194,Swoop,True,291
28195,Swoop,True,546
28196,Swoop,True,363
28197,Swoop,True,116
28198,Swoop,True,260
28199,Swoop,True,590
28200,Swoop,True,396
28201,Swoop,True,528
28202,Swoop,True,372
28203,Swoop,True,388
28204,Swoop,True,629
28205,Swoop,True,575
28206,Swoop,True,555
28207,Swoop,True,58
28208,Swoop,True,108
28209,Swoop,True,326
28210,Swoop,True,49
28211,Swoop,True,206
28212,Swoop,True,402
28213,Swoop,True,449
28214,Swoop,True,225
28215,Swoop,True,402
28216,Swoop,True,122
28217,Swoop,True,676
28218,Swoop,True,466
28219,Swoop,True,574
28220,Swoop,True,38
28221,Swoop,True,529
28222,Swoop,True,164
28223,Swoop,True,351
28224,Swoop,True,491
28225,Swoop,True,95
28226,Swoop,True,510
28227,Swoop,True,317
28228,Swoop,True,289
28229,Swoop,True,682
28230,Swoop,True,291
28231,Swoop,True,378
28232,Swoop,True,40
28233,Swoop,True,352
28234,Swoop,True,169
28235,Swoop,True,301
28236,Swoop,True,424
28237,Swoop,True,498
28238,Swoop,True,687
28239,Swoop,True,473
28240,Swoop,True,597
28241,Swoop,True,248
28242,Swoop,True,488
28243,Swoop,True,658
28244,Swoop,True,544
28245,Swoop,True,664
28246,Swoop,True,71
28247,Swoop,True,357
28248,Swoop,True,219
28249,Swoop,True,77
28250,Swoop,True,400
28251,Swoop,True,338
28252,Swoop,True,91
28253,Swoop,True,357
28254,Swoop,True,36
28255,Swoop,True,245
28256,Swoop,True,448
28257,TAAG,True,88
28258,TAAG,True,133
28259,TAAG,True,330
28260,TAAG,True,207
28261,TAAG,True,678
28262,TAAG,True,431
28263,TAAG,True,59
28264,TAAG,True,639
28265,TAAG,True,571
28266,TAAG,True,356
28267,TAAG,True,540
28268,TAAG,True,253
28269,TAAG,True,62
28270,TAAG,True,75
28271,TAAG,True,126
28272,TAAG,True,89
28273,TAAG,True,712
28274,TAAG,True,77
28275,TAAG,True,107
28276,TAAG,True,52
28277,TAAG,True,219
28278,TAAG,True,449
28279,TAAG,True,451
28280,TAAG,True,44
28281,TAAG,True,292
28282,TAAG,True,308
28283,TAAG,True,131
28284,TAAG,True,411
28285,TAAG,True,393
28286,TAAG,True,62
28287,TAAG,True,439
28288,TAAG,True,155
28289,TAAG,True,284
28290,TAAG,True,478
28291,TAAG,True,493
28292,TAAG,True,90
28293,TAAG,True,165
28294,TAAG,True,285
28295,TAAG,True,522
28296,TAAG,True,566
28297,TAAG,True,599
28298,TAAG,True,510
28299,TAAG,True,76
28300,TAAG,True,693
28301,TAAG,True,301
28302,TAAG,True,60
28303,TAAG,True,653
28304,TAAG,True,301
28305,TAAG,True,489
28306,TAAG,True,187
28307,TAAG,True,113
28308,TAAG,True,162
28309,TAAG,True,400
28310,TAAG,True,107
28311,TAAG,True,451
28312,TAAG,True,706
28313,TAAG,True,442
28314,TAAG,True,195
28315,TAAG,True,259
28316,TAAG,True,154
28317,TAAG,True,133
28318,TAAG,True,209
28319,TAAG,True,638
28320,TAAG,True,250
28321,TAAG,True,329
28322,TAAG,True,254
28323,TAAG,True,473
28324,TAAG,True,616
28325,TAAG,True,132
28326,TAAG,True,440
28327,TAAG,True,511
28328,TAAG,True,34
28329,TAAG,True,487
28330,TAAG,True,554
28331,TAAG,True,137
28332,TAAG,True,241
28333,TAAG,True,484
28334,TAAG,True,377
28335,TAAG,True,192
28336,TAAG,True,119
28337,TAAG,True,614
28338,TAAG,True,682
28339,TAAG,True,35
28340,TAAG,True,112
28341,TAAG,True,63
28342,TAAG,True,716
28343,TAAG,True,174
28344,TAAG,True,255
28345,TAAG,True,68
28346,TAAG,True,125
28347,TAAG,True,534
28348,TAAG,True,302
28349,TAAG,True,452
28350,TAAG,True,84
28351,TAAG,True,170
28352,TAAG,True,236
28353,TAAG,True,668
28354,TAAG,True,491
28355,TAAG,True,470
28356,TAAG,True,299
28357,TAAG,True,716
28358,TAAG,True,105
28359,TAAG,True,414
28360,TAAG,True,575
28361,TAAG,True,420
28362,TAAG,True,548
28363,TAAG,True,221
28364,TAAG,True,694
28365,TAAG,True,159
28366,TAAG,True,200
28367,TAAG,True,477
28368,TAAG,True,631
28369,TAAG,True,105
28370,TAAG,True,486
28371,TAAG,True,93
28372,TAAG,True,392
28373,TAAG,True,227
28374,TAAG,True,677
28375,TAAG,True,616
28376,TAAG,True,137
28377,TAAG,True,572
28378,TAAG,True,489
28379,TAAG,True,339
28380,TAAG,True,38
28381,TAAG,True,549
28382,TAAG,True,643
28383,TAAG,True,632
28384,TAAG,True,691
28385,TAAG,True,332
28386,TAAG,True,377
28387,TAAG,True,325
28388,TAAG,True,382
28389,TAAG,True,364
28390,TAAG,True,609
28391,TAAG,True,558
28392,TAAG,True,530
28393,TAAG,True,629
28394,TAAG,True,222
28395,TAAG,True,439
28396,TAAG,True,196
28397,TAAG,True,483
28398,TAAG,True,211
28399,TAAG,True,225
28400,TAAG,True,216
28401,TAAG,True,662
28402,TAAG,True,438
28403,TAAG,True,267
28404,TAAG,True,559
28405,TAAG,True,585
28406,TAAG,True,251
28407,TAAG,True,243
28408,TAAG,True,652
28409,TAAG,True,330
28410,TAAG,True,460
28411,TAAG,True,718
28412,TAAG,True,355
28413,TAAG,True,210
28414,TAAG,True,159
28415,TAAG,True,412
28416,TAAG,True,557
28417,TAAG,True,701
28418,TAAG,True,628
28419,TAAG,True,625
28420,TAAG,True,215
28421,TAAG,True,94
28422,TAAG,True,84
28423,TAAG,True,462
28424,TAAG,True,654
28425,TAAG,True,57
28426,TAAG,True,464
28427,TAAG,True,315
28428,TAAG,True,56
28429,TAAG,True,296
28430,TAAG,True,588
28431,TAAG,True,650
28432,TACA,True,474
28433,TACA,True,112
28434,TACA,True,669
28435,TACA,True,369
28436,TACA,True,261
28437,TACA,True,147
28438,TACA,True,365
28439,TACA,True,322
28440,TACA,True,700
28441,TACA,True,564
28442,TACA,True,194
28443,TACA,True,240
28444,TACA,True,62
28445,TACA,True,357
28446,TACA,True,272
28447,TACA,True,85
28448,TACA,True,325
28449,TACA,True,421
28450,TACA,True,344
28451,TACA,True,624
28452,TACA,True,545
28453,TACA,True,232
28454,TACA,True,500
28455,TACA,True,417
28456,TACA,True,368
28457,TACA,True,614
28458,TACA,True,70
28459,TACA,True,419
28460,TACA,True,555
28461,TACA,True,586
28462,TACA,True,222
28463,TACA,True,398
28464,TACA,True,394
28465,TACA,True,443
28466,TACA,True,578
28467,TACA,True,657
28468,TACA,True,655
28469,TACA,True,35
28470,TACA,True,689
28471,TACA,True,114
28472,TACA,True,578
28473,TACA,True,181
28474,TACA,True,462
28475,TACA,True,149
28476,TACA,True,491
28477,TACA,True,611
28478,TACA,True,488
28479,TACA,True,208
28480,TACA,True,619
28481,TACA,True,304
28482,TACA,True,357
28483,TACA,True,535
28484,TACA,True,668
28485,TACA,True,116
28486,TACA,True,573
28487,TACA,True,712
28488,TACA,True,63
28489,TACA,True,401
28490,TACA,True,675
28491,TACA,True,632
28492,TACA,True,224
28493,TACA,True,261
28494,TACA,True,714
28495,TACA,True,165
28496,TACA,True,68
28497,TACA,True,464
28498,TACA,True,282
28499,TACA,True,691
28500,TACA,True,208
28501,TACA,True,308
28502,TACA,True,219
28503,TACA,True,570
28504,TACA,True,293
28505,TACA,True,638
28506,TACA,True,82
28507,TACA,True,598
28508,TACA,True,616
28509,TACA,True,327
28510,TACA,True,660
28511,TACA,True,134
28512,TACA,True,430
28513,TACA,True,338
28514,TACA,True,525
28515,TACA,True,138
28516,TACA,True,564
28517,TACA,True,509
28518,TACA,True,527
28519,TACA,True,100
28520,TACA,True,708
28521,TACA,True,706
28522,TACA,True,515
28523,TACA,True,396
28524,TACA,True,144
28525,TACA,True,408
28526,TACA,True,94
28527,TACA,True,582
28528,TACA,True,485
28529,TACA,True,271
28530,TACA,True,523
28531,TACA,True,452
28532,TACA,True,305
28533,TACA,True,47
28534,TACA,True,51
28535,TACA,True,250
28536,TACA,True,67
28537,TACA,True,526
28538,TACA,True,299
28539,TACA,True,408
28540,TACA,True,273
28541,TACA,True,68
28542,TACA,True,166
28543,TACA,True,569
28544,TACA,True,238
28545,TACA,True,409
28546,TACA,True,135
28547,TACA,True,709
28548,TACA,True,305
28549,TACA,True,183
28550,TACA,True,59
28551,TACA,True,209
28552,TACA,True,176
28553,TACA,True,533
28554,TACA,True,489
28555,TACA,True,369
28556,TACA,True,467
28557,TACA,True,352
28558,TACA,True,458
28559,TACA,True,330
28560,TACA,True,435
28561,TACA,True,462
28562,TACA,True,705
28563,TACA,True,74
28564,TACA,True,278
28565,TACA,True,257
28566,TACA,True,425
28567,TACA,True,62
28568,TACA,True,531
28569,TACA,True,620
28570,TACA,True,550
28571,TACA,True,603
28572,TACA,True,409
28573,TACA,True,159
28574,TACA,True,361
28575,TACA,True,338
28576,TACA,True,365
28577,TACA,True,67
28578,TACA,True,232
28579,TACA,True,571
28580,TACA,True,96
28581,TACA,True,347
28582,TACA,True,380
28583,TACA,True,75
28584,TACA,True,187
28585,TACA,True,484
28586,TACA,True,513
28587,TACA,True,457
28588,TACA,True,430
28589,TACA,True,413
28590,TACA,True,483
28591,TACA,True,179
28592,TACA,True,379
28593,TACA,True,549
28594,TACA,True,181
28595,TACA,True,693
28596,TACA,True,595
28597,TACA,True,41
28598,TACA,True,189
28599,TACA,True,409
28600,TACA,True,517
28601,TACA,True,324
28602,TACA,True,604
28603,TACA,True,631
28604,TACA,True,37
28605,TACA,True,375
28606,TACA,True,279
28607,TAP Portugal,True,314
28608,TAP Portugal,True,389
28609,TAP Portugal,True,463
28610,TAP Portugal,True,408
28611,TAP Portugal,True,563
28612,TAP Portugal,True,490
28613,TAP Portugal,True,432
28614,TAP Portugal,True,187
28615,TAP Portugal,True,214
28616,TAP Portugal,True,205
28617,TAP Portugal,True,514
28618,TAP Portugal,True,575
28619,TAP Portugal,True,256
28620,TAP Portugal,True,99
28621,TAP Portugal,True,542
28622,TAP Portugal,True,511
28623,TAP Portugal,True,530
28624,TAP Portugal,True,101
28625,TAP Portugal,True,350
28626,TAP Portugal,True,208
28627,TAP Portugal,True,82
28628,TAP Portugal,True,298
28629,TAP Portugal,True,149
28630,TAP Portugal,True,536
28631,TAP Portugal,True,505
28632,TAP Portugal,True,689
28633,TAP Portugal,True,636
28634,TAP Portugal,True,289
28635,TAP Portugal,True,500
28636,TAP Portugal,True,56
28637,TAP Portugal,True,189
28638,TAP Portugal,True,590
28639,TAP Portugal,True,387
28640,TAP Portugal,True,90
28641,TAP Portugal,True,442
28642,TAP Portugal,True,416
28643,TAP Portugal,True,609
28644,TAP Portugal,True,483
28645,TAP Portugal,True,291
28646,TAP Portugal,True,404
28647,TAP Portugal,True,414
28648,TAP Portugal,True,268
28649,TAP Portugal,True,333
28650,TAP Portugal,True,196
28651,TAP Portugal,True,461
28652,TAP Portugal,True,479
28653,TAP Portugal,True,486
28654,TAP Portugal,True,235
28655,TAP Portugal,True,272
28656,TAP Portugal,True,133
28657,TAP Portugal,True,712
28658,TAP Portugal,True,565
28659,TAP Portugal,True,667
28660,TAP Portugal,True,242
28661,TAP Portugal,True,676
28662,TAP Portugal,True,553
28663,TAP Portugal,True,374
28664,TAP Portugal,True,282
28665,TAP Portugal,True,257
28666,TAP Portugal,True,154
28667,TAP Portugal,True,357
28668,TAP Portugal,True,241
28669,TAP Portugal,True,442
28670,TAP Portugal,True,556
28671,TAP Portugal,True,485
28672,TAP Portugal,True,640
28673,TAP Portugal,True,137
28674,TAP Portugal,True,433
28675,TAP Portugal,True,296
28676,TAP Portugal,True,111
28677,TAP Portugal,True,167
28678,TAP Portugal,True,450
28679,TAP Portugal,True,569
28680,TAP Portugal,True,41
28681,TAP Portugal,True,502
28682,TAP Portugal,True,483
28683,TAP Portugal,True,219
28684,TAP Portugal,True,700
28685,TAP Portugal,True,470
28686,TAP Portugal,True,358
28687,TAP Portugal,True,389
28688,TAP Portugal,True,188
28689,TAP Portugal,True,318
28690,TAP Portugal,True,105
28691,TAP Portugal,True,118
28692,TAP Portugal,True,475
28693,TAP Portugal,True,391
28694,TAP Portugal,True,338
28695,TAP Portugal,True,538
28696,TAP Portugal,True,240
28697,TAP Portugal,True,259
28698,TAP Portugal,True,536
28699,TAP Portugal,True,441
28700,TAP Portugal,True,674
28701,TAP Portugal,True,92
28702,TAP Portugal,True,605
28703,TAP Portugal,True,123
28704,TAP Portugal,True,652
28705,TAP Portugal,True,535
28706,TAP Portugal,True,224
28707,TAP Portugal,True,57
28708,TAP Portugal,True,130
28709,TAP Portugal,True,526
28710,TAP Portugal,True,336
28711,TAP Portugal,True,658
28712,TAP Portugal,True,259
28713,TAP Portugal,True,611
28714,TAP Portugal,True,668
28715,TAP Portugal,True,564
28716,TAP Portugal,True,395
28717,TAP Portugal,True,493
28718,TAP Portugal,True,344
28719,TAP Portugal,True,702
28720,TAP Portugal,True,449
28721,TAP Portugal,True,255
28722,TAP Portugal,True,317
28723,TAP Portugal,True,356
28724,TAP Portugal,True,392
28725,TAP Portugal,True,427
28726,TAP Portugal,True,664
28727,TAP Portugal,True,578
28728,TAP Portugal,True,41
28729,TAP Portugal,True,424
28730,TAP Portugal,True,449
28731,TAP Portugal,True,569
28732,TAP Portugal,True,216
28733,TAP Portugal,True,617
28734,TAP Portugal,True,304
28735,TAP Portugal,True,35
28736,TAP Portugal,True,661
28737,TAP Portugal,True,213
28738,TAP Portugal,True,283
28739,TAP Portugal,True,536
28740,TAP Portugal,True,128
28741,TAP Portugal,True,381
28742,TAP Portugal,True,468
28743,TAP Portugal,True,281
28744,TAP Portugal,True,221
28745,TAP Portugal,True,633
28746,TAP Portugal,True,619
28747,TAP Portugal,True,577
28748,TAP Portugal,True,494
28749,TAP Portugal,True,290
28750,TAP Portugal,True,631
28751,TAP Portugal,True,191
28752,TAP Portugal,True,494
28753,TAP Portugal,True,138
28754,TAP Portugal,True,421
28755,TAP Portugal,True,365
28756,TAP Portugal,True,374
28757,TAP Portugal,True,620
28758,TAP Portugal,True,436
28759,TAP Portugal,True,598
28760,TAP Portugal,True,257
28761,TAP Portugal,True,204
28762,TAP Portugal,True,642
28763,TAP Portugal,True,65
28764,TAP Portugal,True,640
28765,TAP Portugal,True,554
28766,TAP Portugal,True,218
28767,TAP Portugal,True,543
28768,TAP Portugal,True,450
28769,TAP Portugal,True,338
28770,TAP Portugal,True,384
28771,TAP Portugal,True,695
28772,TAP Portugal,True,578
28773,TAP Portugal,True,310
28774,TAP Portugal,True,249
28775,TAP Portugal,True,527
28776,TAP Portugal,True,614
28777,TAP Portugal,True,599
28778,TAP Portugal,True,529
28779,TAP Portugal,True,585
28780,TAP Portugal,True,412
28781,TAP Portugal,True,596
28782,TAP Portugal,True,304
28783,TAP Portugal,True,133
28784,TAP Portugal,True,507
28785,TAP Portugal,True,218
28786,TAP Portugal,True,60
28787,TAP Portugal,True,325
28788,TAP Portugal,True,619
28789,TAP Portugal,True,657
28790,TAP Portugal,True,614
28791,TAP Portugal,True,504
28792,TAP Portugal,True,91
28793,TAP Portugal,True,703
28794,TAP Portugal,True,397
28795,TAP Portugal,True,307
28796,TAP Portugal,True,339
28797,TAP Portugal,True,255
28798,TAP Portugal,True,425
28799,TAP Portugal,True,637
28800,TAP Portugal,True,337
28801,TAP Portugal,True,269
28802,TAP Portugal,True,597
28803,TAP Portugal,True,41
28804,TAP Portugal,True,470
28805,TAP Portugal,True,533
28806,TAP Portugal,True,561
28807,TAP Portugal,True,43
28808,TAP Portugal,True,479
28809,TAP Portugal,True,676
28810,THAI,True,37
28811,THAI,True,708
28812,THAI,True,577
28813,THAI,True,637
28814,THAI,True,64
28815,THAI,True,635
28816,THAI,True,102
28817,THAI,True,265
28818,THAI,True,213
28819,THAI,True,200
28820,THAI,True,358
28821,THAI,True,234
28822,THAI,True,592
28823,THAI,True,235
28824,THAI,True,411
28825,THAI,True,323
28826,THAI,True,472
28827,THAI,True,695
28828,THAI,True,683
28829,THAI,True,559
28830,THAI,True,456
28831,THAI,True,472
28832,THAI,True,583
28833,THAI,True,35
28834,THAI,True,171
28835,THAI,True,385
28836,THAI,True,656
28837,THAI,True,451
28838,THAI,True,447
28839,THAI,True,702
28840,THAI,True,157
28841,THAI,True,246
28842,THAI,True,266
28843,THAI,True,276
28844,THAI,True,687
28845,THAI,True,122
28846,THAI,True,400
28847,THAI,True,162
28848,THAI,True,451
28849,THAI,True,457
28850,THAI,True,493
28851,THAI,True,129
28852,THAI,True,143
28853,THAI,True,135
28854,THAI,True,459
28855,THAI,True,512
28856,THAI,True,404
